ID,IKZ COST,NAME,ELEMENT,TYPE,SUBTYPE_1,SUBTYPE_2,SUBTYPE_3,GATE_PWR,ATK,HP,PLUS_ATK,REF_IP,REF_ID,REF_IP2,REF_ID2,RARITY,ILLUSTRATOR,E_1,E_1_TEXT,E_2,E_2_TEXT,F_TEXT,DEFINITION_TEXT,RULING_TEXT,STAMP,IMG,ALT_IMG,ROW_KEY,SOURCE_RELEASE,SOURCE_ENTRY_ID,SETS,IMAGE_URL,FIELD_SOURCE,MISSING_ALPHA_FIELDS,REVIEW_STATUS
STT01-005,2,Alpine Prowler,Lightning,Entity,Bandit,,,2,1,1,,Elementals,10410,,,C,Volta,Alley Only Ability,You may sacrifice this card: Draw 3 and discard 2.,,,"Snow won't slow me down, not when trouble's this much fun!",,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-005_Alpine-Prowler_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT01-005_Alpine-Prowler_E_C_die,alpha_master_sheet_crosswalk,S1-STT01-005_Alpine-Prowler_E_C_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-005_Alpine-Prowler_E_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP2; REF_ID2; E_2; E_2_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT01-006,2,"Silver Current, Haruhi",Lightning,Entity,Elder,Monk,,1,1,2,,,,,,R,Pandart Studio,Once/Turn,,When Attacking,Deal up to 1 damage to a leader or and entity in your opponent's Garden.,"Pupils, watch and learn!",,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-006_Silver-Current-Haruhi_E_R_die.jpg,,azuki_tcg_official_gallery:S1-STT01-006_Silver-Current-Haruhi_E_R_die,alpha_master_sheet_crosswalk,S1-STT01-006_Silver-Current-Haruhi_E_R_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-006_Silver-Current-Haruhi_E_R_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT01-007,2,Alley Guy,Neutral,Entity,Dawnling,Alley Dweller,,0,1,2,,Azuki,101,,,C,Skycrow,On Play,You may discard 1: Draw 1.,,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-007_Alley-Guy_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT01-007_Alley-Guy_E_C_die,alpha_master_sheet_crosswalk,S1-STT01-007_Alley-Guy_E_C_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-007_Alley-Guy_E_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; PLUS_ATK; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT01-008,3,Black Jade Crewleader,Lightning,Entity,Black Jade,Steelborn,,1,2,2,,Azuki,4,,,UC,DKANG!,,"When equipped with a Weapon card, this card has +1 attack",,,Let all of you remember the moment thunder took the crown.,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-008_Black-Jade-Crewleader_E_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT01-008_Black-Jade-Crewleader_E_UC_die,alpha_master_sheet_crosswalk,S1-STT01-008_Black-Jade-Crewleader_E_UC_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-008_Black-Jade-Crewleader_E_UC_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; PLUS_ATK; REF_IP2; REF_ID2; E_1; E_2; E_2_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT01-009,4,Mastersmith Yamada,Lightning,Entity,Steelborn,,,2,2,2,,,,,,UC,Pandart Studio,,If there are more Weapon cards in your discard pile this card has +2 attack,,,"Some build weapons with fire, I prefer something with a little more shock.",,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-009_Mastersmith-Yamada_E_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT01-009_Mastersmith-Yamada_E_UC_die,alpha_master_sheet_crosswalk,S1-STT01-009_Mastersmith-Yamada_E_UC_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-009_Mastersmith-Yamada_E_UC_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; E_2; E_2_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT01-010,5,Indra,Lightning,Entity,Monk,Steelborn,,3,3,2,,Elementals,11714,,,R,steamboy,Charge,,,,,Charge,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-010_Indra_E_R_die.jpg,,azuki_tcg_official_gallery:S1-STT01-010_Indra_E_R_die,alpha_master_sheet_crosswalk,S1-STT01-010_Indra_E_R_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-010_Indra_E_R_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; PLUS_ATK; REF_IP2; REF_ID2; E_1_TEXT; E_2; E_2_TEXT; F_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT01-011,6,Raizan,Lightning,Entity,Raizan,Steelborn,,4,4,3,,Azuki,131,,,SR,Skycrow,,"As long as this card is in play, the card Ikazuchi has +5 attack instead of +4.",,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-011_Raizan_E_SR_die.jpg,,azuki_tcg_official_gallery:S1-STT01-011_Raizan_E_SR_die,alpha_master_sheet_crosswalk,S1-STT01-011_Raizan_E_SR_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-011_Raizan_E_SR_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; PLUS_ATK; REF_IP2; REF_ID2; E_1; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT01-011,6,Raizan,Lightning,Entity,Raizan,Steelborn,,4,4,3,,Azuki,131,,,SR,Skycrow,,"As long as this card is in play, the card Ikazuchi has +5 attack instead of +4.",,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/STT01-011A_Raizan_E_SR_die.jpg,,azuki_tcg_official_gallery:STT01-011A_Raizan_E_SR_die,alpha_master_sheet_crosswalk,STT01-011A_Raizan_E_SR_die,Alpha,https://static-content.azuki.com/tcg/card_art/STT01-011A_Raizan_E_SR_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; PLUS_ATK; REF_IP2; REF_ID2; E_1; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT01-012,1,Lightning Shuriken,Lightning,Weapon,Shuriken,Shadowfang,,,,,1,,,,,C,Pandart Studio,When Attacking,Put the top card of your deck into your discard pile.,,,,,Weapon,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-012_Lightning-Shuriken_W_C_die.jpg,,azuki_tcg_official_gallery:S1-STT01-012_Lightning-Shuriken_W_C_die,alpha_master_sheet_crosswalk,S1-STT01-012_Lightning-Shuriken_W_C_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-012_Lightning-Shuriken_W_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; GATE_PWR; ATK; HP; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,sheet_sourced
STT01-013,1,Black Jade Dagger,Neutral,Weapon,Black Jade,Dagger,,,,,1,,,,,C,Pandart Studio,When Equipping,You may deal 1 damage to your leader: This card gives an additional +1 attack.,,,,,Weapon,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-013_Black-Jade-Dagger_W_C_die.jpg,,azuki_tcg_official_gallery:S1-STT01-013_Black-Jade-Dagger_W_C_die,alpha_master_sheet_crosswalk,S1-STT01-013_Black-Jade-Dagger_W_C_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-013_Black-Jade-Dagger_W_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; GATE_PWR; ATK; HP; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,sheet_sourced
STT01-014,2,Tenshin,Neutral,Weapon,Sword,,,,,,2,,,,,C,Pandart Studio,When Equipping,Deal up to 1 damage to a leader.,,,,,Weapon,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-014_Tenshin_W_C_die.jpg,,azuki_tcg_official_gallery:S1-STT01-014_Tenshin_W_C_die,alpha_master_sheet_crosswalk,S1-STT01-014_Tenshin_W_C_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-014_Tenshin_W_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,sheet_sourced
STT01-015,3,Tenraku,Neutral,Weapon,Sword,,,,,,3,,,,,UC,Pandart Studio,,"If you have 15 or more cards in your discard pile, this card gives an additional +1 attack.",,,,,Weapon,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-015_Tenraku_W_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT01-015_Tenraku_W_UC_die,alpha_master_sheet_crosswalk,S1-STT01-015_Tenraku_W_UC_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-015_Tenraku_W_UC_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,sheet_sourced
STT01-016,4,Ikazuchi,Lightning,Weapon,Raizan,Sword,,,,,4,,,,,SR,Pandart Studio,When Attacking,"If equipped to a Raizan card, deal 1 damage to all entities in your opponent's Garden.",,,,,Weapon,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-016_Ikazuchi_W_SR_die.jpg,,azuki_tcg_official_gallery:S1-STT01-016_Ikazuchi_W_SR_die,alpha_master_sheet_crosswalk,S1-STT01-016_Ikazuchi_W_SR_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-016_Ikazuchi_W_SR_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; GATE_PWR; ATK; HP; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,sheet_sourced
STT01-016,4,Ikazuchi,Lightning,Weapon,Raizan,Sword,,,,,4,,,,,SR,Pandart Studio,When Attacking,"If equipped to a Raizan card, deal 1 damage to all entities in your opponent's Garden.",,,,,Weapon,Alpha,https://static-content.azuki.com/tcg/card_art/STT01-016A_Ikazuchi_W_SR_die.jpg,,azuki_tcg_official_gallery:STT01-016A_Ikazuchi_W_SR_die,alpha_master_sheet_crosswalk,STT01-016A_Ikazuchi_W_SR_die,Booster,https://static-content.azuki.com/tcg/card_art/STT01-016A_Ikazuchi_W_SR_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; GATE_PWR; ATK; HP; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,sheet_sourced
STT01-017,1,Lightning Orb,Lightning,Spell,Stormcaller,Orb,,,,,,,,,,UC,Volta,Response,Deal up to 1 damage to an entity in your opponent's Garden and up to 1 damage to another entity in your opponent's Garden.,,,,,Response,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT01-017_Lightning-Orb_S_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT01-017_Lightning-Orb_S_UC_die,alpha_master_sheet_crosswalk,S1-STT01-017_Lightning-Orb_S_UC_die,Starter Deck 1,https://static-content.azuki.com/tcg/card_art/S1-STT01-017_Lightning-Orb_S_UC_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,sheet_sourced
STT02-001,,Shao,Water,Leader,Shao,,,,,20,,Azuki,187,,,L,Pandart Studio,Once/Turn,1 IKZ: Reduce a leader's or an entity's attack by 1 until the end of the turn.,,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-001AC_Shao_L_L-AAC_die.jpg,,azuki_tcg_official_gallery:S1-STT02-001AC_Shao_L_L-AAC_die,alpha_master_sheet_crosswalk,S1-STT02-001AC_Shao_L_L-AAC_die,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT02-001AC_Shao_L_L-AAC_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,IKZ COST; SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; PLUS_ATK; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-001,,Shao,Water,Leader,Shao,,,,,20,,Azuki,187,,,L,Pandart Studio,Once/Turn,1 IKZ: Reduce a leader's or an entity's attack by 1 until the end of the turn.,,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-001AX_Shao_L_INV26-TOP8_die.jpg,,azuki_tcg_official_gallery:S1-STT02-001AX_Shao_L_INV26-TOP8_die,alpha_master_sheet_crosswalk,S1-STT02-001AX_Shao_L_INV26-TOP8_die,Promo,https://static-content.azuki.com/tcg/card_art/S1-STT02-001AX_Shao_L_INV26-TOP8_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,IKZ COST; SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; PLUS_ATK; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-001,,Shao,Water,Leader,Shao,,,,,20,,Azuki,187,,,L,Pandart Studio,Once/Turn,1 IKZ: Reduce a leader's or an entity's attack by 1 until the end of the turn.,,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-001_Shao_L_L_die.jpg,,azuki_tcg_official_gallery:S1-STT02-001_Shao_L_L_die,alpha_master_sheet_crosswalk,S1-STT02-001_Shao_L_L_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-001_Shao_L_L_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,IKZ COST; SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; PLUS_ATK; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-001,,Shao,Water,Leader,Shao,,,,,20,,Azuki,187,,,L,Pandart Studio,Once/Turn,1 IKZ: Reduce a leader's or an entity's attack by 1 until the end of the turn.,,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/STT02-001A_Shao_L_AA_Die.jpg,,azuki_tcg_official_gallery:STT02-001A_Shao_L_AA_Die,alpha_master_sheet_crosswalk,STT02-001A_Shao_L_AA_Die,Booster,https://static-content.azuki.com/tcg/card_art/STT02-001A_Shao_L_AA_Die.jpg,linked_alpha_master_sheet; official_gallery_image_url,IKZ COST; SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; PLUS_ATK; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-002,,Hydromancy Gate,Water,Gate,Gate,,,,,,,,,,,G,DKANG!,,"Portal an untapped entity from the Alley into the Garden, then you may untap IKZ up to the GatePowerIcon of the portaled card.",,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-002_Hydromancy-Gate_G_G_die.jpg,,azuki_tcg_official_gallery:S1-STT02-002_Hydromancy-Gate_G_G_die,alpha_master_sheet_crosswalk,S1-STT02-002_Hydromancy-Gate_G_G_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-002_Hydromancy-Gate_G_G_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,IKZ COST; SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-002,,Hydromancy Gate,Water,Gate,Gate,,,,,,,,,,,G,DKANG!,,"Portal an untapped entity from the Alley into the Garden, then you may untap IKZ up to the GatePowerIcon of the portaled card.",,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/STT02-002A_Hydromancy-Gate_G_die.jpg,,azuki_tcg_official_gallery:STT02-002A_Hydromancy-Gate_G_die,alpha_master_sheet_crosswalk,STT02-002A_Hydromancy-Gate_G_die,Booster,https://static-content.azuki.com/tcg/card_art/STT02-002A_Hydromancy-Gate_G_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,IKZ COST; SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-003,1,Hayabusa Itto,Water,Entity,Elder,Sushi Chef,,1,1,1,,,,,,C,Pandart Studio,On Play,"Look at the top 5 cards of your deck, reveal up to 1 Watercrafting card and add it to your hand, then bottom deck the rest in any order.",,,A good sushi chef knows how to cut. A great one knows when not to.,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-003_Hayabusa-Itto_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT02-003_Hayabusa-Itto_E_C_die,alpha_master_sheet_crosswalk,S1-STT02-003_Hayabusa-Itto_E_C_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-003_Hayabusa-Itto_E_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-004,1,Rei,Neutral,Entity,Dawnling,,,0,1,2,,,,,,C,Pandart Studio,,,,,"In the Alley, no one makes it out clean. You just decide what kind of dirty you can live with.",,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-004_Rei_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT02-004_Rei_E_C_die,alpha_master_sheet_crosswalk,S1-STT02-004_Rei_E_C_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-004_Rei_E_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; E_1_TEXT; E_2; E_2_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-005,1,Hayabusa Saburo,Water,Entity,Sushi Chef,,,1,1,1,,,,,,UC,Pandart Studio,On Play,"If you played 2 other entities this turn, draw 1.",,,"Sensei, help me find the balance where power meets subtlety in the cut.",,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-005_Hayabusa-Saburo_E_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT02-005_Hayabusa-Saburo_E_UC_die,alpha_master_sheet_crosswalk,S1-STT02-005_Hayabusa-Saburo_E_UC_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-005_Hayabusa-Saburo_E_UC_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-006,2,Foamback Crab,Water,Entity,Crab,Rippleborn,Driftward,1,0,1,,,,,,C,Pandart Studio,Defender,This card cannot take damage from card effects.,,,,Defender,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-006_Foamback-Crab_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT02-006_Foamback-Crab_E_C_die,alpha_master_sheet_crosswalk,S1-STT02-006_Foamback-Crab_E_C_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-006_Foamback-Crab_E_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-007,2,Benzai the Merchant,Water,Entity,Frog,Wavecaller,,0,1,2,,,,,,C,Pandart Studio,On Play,Draw 1.,,,"Every coin you toss into my pouch brings luck bouncing your way, I promise!",,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-007_Benzai-the-Merchant_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT02-007_Benzai-the-Merchant_E_C_die,alpha_master_sheet_crosswalk,S1-STT02-007_Benzai-the-Merchant_E_C_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-007_Benzai-the-Merchant_E_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-008,2,"Serene Fist, Misaki",Water,Entity,Driftward,,,0,2,1,,,,,,UC,Nohgo,,This card cannot take damage from card effects.,,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-008_Serene-Fist-Misaki_E_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT02-008_Serene-Fist-Misaki_E_UC_die,alpha_master_sheet_crosswalk,S1-STT02-008_Serene-Fist-Misaki_E_UC_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-008_Serene-Fist-Misaki_E_UC_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-009,3,Aya,Water,Entity,Watercrafting,Water Painter,,1,1,2,,,,,,C,Azuki Art Team,On Play,You may return an entity with a cost of 2 or more in your Garden to your hand: Return up to 1 entity with a cost of 2 or less in your opponent's Garden to its owner's hand.,,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-009_Aya_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT02-009_Aya_E_C_die,alpha_master_sheet_crosswalk,S1-STT02-009_Aya_E_C_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-009_Aya_E_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-010,3,Selis of the Shore,Water,Entity,Wavecaller,,,1,1,3,,Elementals,1859,,,R,Soysauce,Garden Only Ability,"When an entity is returned to its owner's hand, you may TapIcon this card, then draw 1. (This ability is not affected by Cooldown).",,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-010_Selis-of-the-Shore_E_R_die.jpg,,azuki_tcg_official_gallery:S1-STT02-010_Selis-of-the-Shore_E_R_die,alpha_master_sheet_crosswalk,S1-STT02-010_Selis-of-the-Shore_E_R_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-010_Selis-of-the-Shore_E_R_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-011,3,Bubblemancer,Water,Entity,Driftward,,,0,2,2,,,,,,C,Pandart Studio,Garden Only Ability,You may sacrifice this card: Choose an entity in your Garden; iit cannot take damage from card effects until the start of your next turn.,,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-011_Bubblemancer_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT02-011_Bubblemancer_E_C_die,alpha_master_sheet_crosswalk,S1-STT02-011_Bubblemancer_E_C_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-011_Bubblemancer_E_C_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-012,4,Young Shao,Neutral,Entity,Shao,Dawnling,,2,2,2,,Azuki,187,,,UC,Pandart Studio,,"If the number of entities in your Garden is 2 or more than the number of entities in your opponent's Garden, this card has + attack and +1 health.",,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-012_Young-Shao_E_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT02-012_Young-Shao_E_UC_die,alpha_master_sheet_crosswalk,S1-STT02-012_Young-Shao_E_UC_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-012_Young-Shao_E_UC_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_3; PLUS_ATK; REF_IP2; REF_ID2; E_1; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
STT02-013,5,Mizuki,Water,Entity,Wavecaller,,,2,3,4,,,9195,,,SR,Pandart Studio,On Play,"Look at the top 3 cards of your deck, reaveal up to 1 WaterElementIcon type card with a cost of 2 or less and add it to your hand, then bottom deck the rest in any order. You may play the card in the Alley if it is an entity card.",,,,,,Alpha,https://static-content.azuki.com/tcg/card_art/S1-STT02-013_Mizuki_E_SR_die.jpg,,azuki_tcg_official_gallery:S1-STT02-013_Mizuki_E_SR_die,alpha_master_sheet_crosswalk,S1-STT02-013_Mizuki_E_SR_die,Starter Deck 2,https://static-content.azuki.com/tcg/card_art/S1-STT02-013_Mizuki_E_SR_die.jpg,linked_alpha_master_sheet; official_gallery_image_url,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,sheet_sourced
